"C/A","UNIT","SCP","DATEn","TIMEn","DESCn","ENTRIESn","EXITSn"
"A006","R079","00-00-02","05-30-11","06:00:00","REGULAR",4914972,2207853
"A006","R079","00-00-02","05-30-11","10:00:00","REGULAR",4914997,2207894
"A006","R079","00-00-02","05-30-11","14:00:00","REGULAR",4915100,2207983
"A006","R079","00-00-02","05-30-11","18:00:00","REGULAR",4915418,2208103
"A006","R079","00-00-02","05-30-11","22:00:00","REGULAR",4915700,2208139
"A006","R079","00-00-02","05-31-11","02:00:00","REGULAR",4915740,2208145
"A006","R079","00-00-02","05-31-11","06:00:00","REGULAR",4915744,2208149
"A006","R079","00-00-02","05-31-11","10:00:00","REGULAR",4915810,2208578
"A006","R079","00-00-02","05-31-11","14:00:00","REGULAR",4916002,2208741
"A006","R079","00-00-02","05-31-11","18:00:00","REGULAR",4916644,2208879
"A006","R079","00-00-02","05-31-11","22:00:00","REGULAR",4917149,2208941
"A006","R079","00-00-03","05-28-11","02:00:00","REGULAR",36452,16259
"A006","R079","00-00-03","05-28-11","06:00:00","REGULAR",36457,16260
"A006","R079","00-00-03","05-28-11","10:00:00","REGULAR",36476,16318
"A006","R079","00-00-03","05-28-11","14:00:00","REGULAR",36571,16383
"A006","R079","00-00-03","05-28-11","18:00:00","REGULAR",36896,16453
"A006","R079","00-00-03","05-28-11","22:00:00","REGULAR",37152,16488
"A006","R079","00-00-03","05-29-11","02:00:00","REGULAR",37195,16490
"A006","R079","00-00-03","05-29-11","06:00:00","REGULAR",37197,16493
"A006","R079","00-00-03","05-29-11","10:00:00","REGULAR",37205,16514
"A006","R079","00-00-03","05-29-11","14:00:00","REGULAR",37294,16586
"A006","R079","00-00-03","05-29-11","18:00:00","REGULAR",37622,16668
"A006","R079","00-00-03","05-29-11","22:00:00","REGULAR",37865,16701
"A006","R079","00-00-03","05-30-11","02:00:00","REGULAR",37910,16706
"A006","R079","00-00-03","05-30-11","06:00:00","REGULAR",37911,16709
"A006","R079","00-00-03","05-30-11","10:00:00","REGULAR",37927,16739
"A006","R079","00-00-03","05-30-11","14:00:00","REGULAR",38014,16794
"A006","R079","00-00-03","05-30-11","18:00:00","REGULAR",38267,16885
"A006","R079","00-00-03","05-30-11","22:00:00","REGULAR",38468,16909
"A006","R079","00-00-03","05-31-11","02:00:00","REGULAR",38497,16913
"A006","R079","00-00-03","05-31-11","06:00:00","REGULAR",38498,16917
"A006","R079","00-00-03","05-31-11","10:00:00","REGULAR",38543,17249
"A006","R079","00-00-03","05-31-11","14:00:00","REGULAR",38712,17341
"A006","R079","00-00-03","05-31-11","18:00:00","REGULAR",39237,17444
"A006","R079","00-00-03","05-31-11","22:00:00","REGULAR",39651,17492
"A006","R079","00-00-04","05-28-11","02:00:00","REGULAR",4783520,2227746
"A006","R079","00-00-04","05-28-11","06:00:00","REGULAR",4783525,2227750
"A006","R079","00-00-04","05-28-11","10:00:00","REGULAR",4783544,2227802
"A006","R079","00-00-04","05-28-11","14:00:00","REGULAR",4783625,2227863
"A006","R079","00-00-04","05-28-11","18:00:00","REGULAR",4783912,2227937
"A006","R079","00-00-04","05-28-11","22:00:00","REGULAR",4784147,2227970
"A006","R079","00-00-04","05-29-11","02:00:00","REGULAR",4784185,2227976
"A006","R079","00-00-04","05-29-11","06:00:00","REGULAR",4784192,2227979
"A006","R079","00-00-04","05-29-11","10:00:00","REGULAR",4784200,2227995
"A006","R079","00-00-04","05-29-11","14:00:00","REGULAR",4784276,2228056
"A006","R079","00-00-04","05-29-11","18:00:00","REGULAR",4784557,2228139
"A006","R079","00-00-04","05-29-11","22:00:00","REGULAR",4784796,2228170
"A006","R079","00-00-04","05-30-11","02:00:00","REGULAR",4784834,2228174
"A006","R079","00-00-04","05-30-11","06:00:00","REGULAR",4784840,2228178
"A006","R079","00-00-04","05-30-11","10:00:00","REGULAR",4784856,2228204
"A006","R079","00-00-04","05-30-11","14:00:00","REGULAR",4784919,2228288
"A006","R079","00-00-04","05-30-11","18:00:00","REGULAR",4785180,2228376
"A006","R079","00-00-04","05-30-11","22:00:00","REGULAR",4785369,2228391
"A006","R079","00-00-04","05-31-11","02:00:00","REGULAR",4785387,2228394
"A006","R079","00-00-04","05-31-11","06:00:00","REGULAR",4785389,2228401
"A006","R079","00-00-04","05-31-11","10:00:00","REGULAR",4785442,2228701
"A006","R079","00-00-04","05-31-11","14:00:00","REGULAR",4785570,2228790
"A006","R079","00-00-04","05-31-11","18:00:00","REGULAR",4786104,2228917
"A006","R079","00-00-04","05-31-11","22:00:00","REGULAR",4786510,2228951
"A006","R079","00-03-00","05-28-11","02:00:00","REGULAR",5481161,2651568
"A006","R079","00-03-00","05-28-11","06:00:00","REGULAR",5481166,2651571
"A006","R079","00-03-00","05-28-11","10:00:00","REGULAR",5481187,2651617
"A006","R079","00-03-00","05-28-11","14:00:00","REGULAR",5481300,2651722
"A006","R079","00-03-00","05-28-11","18:00:00","REGULAR",5481682,2651831
"A006","R079","00-03-00","05-28-11","22:00:00","REGULAR",5481935,2651869
"A006","R079","00-03-00","05-29-11","02:00:00","REGULAR",5481966,2651876
"A006","R079","00-03-00","05-29-11","06:00:00","REGULAR",5481967,2651877
"A006","R079","00-03-00","05-29-11","10:00:00","REGULAR",5481976,2651895
"A006","R079","00-03-00","05-29-11","14:00:00","REGULAR",5482096,2652018
"A006","R079","00-03-00","05-29-11","18:00:00","REGULAR",5482420,2652146
"A006","R079","00-03-00","05-29-11","22:00:00","REGULAR",5482684,2652182
"A006","R079","00-03-00","05-30-11","02:00:00","REGULAR",5482710,2652190
"A006","R079","00-03-00","05-30-11","06:00:00","REGULAR",5482711,2652191
"A006","R079","00-03-00","05-30-11","10:00:00","REGULAR",5482723,2652229
"A006","R079","00-03-00","05-30-11","14:00:00","REGULAR",5482799,2652344
"A006","R079","00-03-00","05-30-11","18:00:00","REGULAR",5483107,2652475
"A006","R079","00-03-00","05-30-11","22:00:00","REGULAR",5483320,2652485
"A006","R079","00-03-00","05-31-11","02:00:00","REGULAR",5483339,2652485
"A006","R079","00-03-00","05-31-11","06:00:00","REGULAR",5483339,2652490
"A006","R079","00-03-00","05-31-11","10:00:00","REGULAR",5483420,2652760
"A006","R079","00-03-00","05-31-11","14:00:00","REGULAR",5483598,2652876
"A006","R079","00-03-00","05-31-11","18:00:00","REGULAR",5484322,2653043
"A006","R079","00-03-00","05-31-11","22:00:00","REGULAR",5484817,2653081
"A006","R079","00-03-01","05-28-11","02:00:00","REGULAR",4892653,2790698
"A006","R079","00-03-01","05-28-11","06:00:00","REGULAR",4892659,2790704
"A006","R079","00-03-01","05-28-11","10:00:00","REGULAR",4892695,2790850
"A006","R079","00-03-01","05-28-11","14:00:00","REGULAR",4892877,2791070
"A006","R079","00-03-01","05-28-11","18:00:00","REGULAR",4893356,2791258
"A006","R079","00-03-01","05-28-11","22:00:00","REGULAR",4893684,2791316
"A006","R079","00-03-01","05-29-11","02:00:00","REGULAR",4893733,2791327
"A006","R079","00-03-01","05-29-11","06:00:00","REGULAR",4893735,2791328
"A006","R079","00-03-01","05-29-11","10:00:00","REGULAR",4893752,2791408
"A006","R079","00-03-01","05-29-11","14:00:00","REGULAR",4893905,2791640
"A006","R079","00-03-01","05-29-11","18:00:00","REGULAR",4894321,2791837
"A006","R079","00-03-01","05-29-11","22:00:00","REGULAR",4894626,2791884
"A006","R079","00-03-01","05-30-11","02:00:00","REGULAR",4894677,2791895
"A006","R079","00-03-01","05-30-11","06:00:00","REGULAR",4894679,2791899
"A006","R079","00-03-01","05-30-11","10:00:00","REGULAR",4894699,2791980
"A006","R079","00-03-01","05-30-11","14:00:00","REGULAR",4894814,2792234
